cryin' in the rain	the everly brothers	6	15	1962-01-19
girl sang the blues	the everly brothers	25	9	1963-10-18
gone gone gone	the everly brothers	36	6	1964-12-04
how can i meet her	the everly brothers	12	10	1962-05-18
i'll never get over you	the everly brothers	35	5	1965-08-27
it's been nice	the everly brothers	26	5	1963-06-14
it's my time	the everly brothers	39	6	1968-05-10
let it be me	the everly brothers	13	10	1960-02-12
like strangers	the everly brothers	11	10	1960-12-16
love is strange	the everly brothers	11	9	1965-10-22
lucille / so sad	the everly brothers	4	15	1960-09-23
muskrat / don't blame me	the everly brothers	20	6	1961-10-06
no one can make my sunshine smile	the everly brothers	11	11	1962-10-26
on the wings of a nightingale	the everly brothers	41	11	1984-09-07
poor jenny	the everly brothers	14	11	1959-05-29
problems	everly brothers	7	7	1959-01-23
problems	the everly brothers	6	12	1959-01-23
so it will always be	the everly brothers	23	11	1963-03-22
take a message to mary	the everly brothers	20	10	1959-05-22
temptation	the everly brothers	1	15	1961-06-16
that'll be the day	the everly brothers	30	4	1965-05-07
the ferris wheel	the everly brothers	22	10	1964-07-17
the price of love	the everly brothers	2	14	1965-05-21
wake up little susie	the everly brothers	2	13	1957-11-08
wake up little susie	everly brothers	5	4	1957-11-08
walk right back / ebony eyes	the everly brothers	1	16	1961-02-10
when will i be loved	the everly brothers	4	16	1960-07-15
take me home (womble 'til i die)	everstrong	73	1	2005-04-22
he we go	everton 1985	14	5	1985-05-10
all together now	everton fc	24	3	1995-05-19
spirit of the blues	everton fc	65	1	2020-10-02
the boys in blue	everton football club	82	1	1984-05-25
everybody's cheering the blues	everton football team 1986	83	1	1986-05-16
i see d	everybody loves an outlaw	92	2	2020-06-26
headline news	everyday people	99	2	1990-04-27
i guess it doesn't matter	everyday people	93	1	1990-07-27
angel	everything but the girl	93	2	1985-06-07
befo today	everything but the girl	25	2	1997-02-28
come on home	everything but the girl	44	7	1986-08-01
covers (ep)	everything but the girl	13	6	1992-02-21
don't leave me behind	everything but the girl	72	3	1986-10-10
driving	everything but the girl	36	4	1990-01-26
each and every one	everything but the girl	28	8	1984-05-04
five fathoms	everything but the girl	27	3	1999-09-24
i always was your girl	everything but the girl	87	3	1988-03-25
i didn't know i was looking for love (ep)	everything but the girl	72	1	1993-06-18
i don't want to talk about it	everything but the girl	3	9	1988-07-08
mine	everything but the girl	58	3	1984-07-20
missing	everything but the girl	3	34	1994-08-19
native land	everything but the girl	73	4	1984-09-28
night and day	everything but the girl	92	2	1983-08-19
rollercoaster ep	everything but the girl	65	2	1994-06-03
single	everything but the girl	20	3	1996-10-04
temperamental	everything but the girl	72	1	2000-03-03
the only living boy in new york (ep)	everything but the girl	42	6	1993-04-23
these early days	everything but the girl	75	3	1988-02-12
walking wounded	everything but the girl	6	12	1996-04-19
when all's well	everything but the girl	77	2	1985-03-22
wrong	everything but the girl	8	7	1996-06-28
cough cough	everything everything	37	2	2012-10-26
distant past	everything everything	88	3	2015-04-10
kemosabe	everything everything	48	2	2013-01-25
arms of lon	evoke	31	3	2002-02-01
everybody dance	evolution	19	5	1993-07-02
evolutiondance part 1 ep	evolution	52	3	1994-01-07
look up to the light	evolution	55	2	1995-11-03
love thing	evolution	32	2	1993-03-19
phoenix	evolution	91	1	1999-12-17
your love is calling	evolution	60	2	1996-10-18
walking on fi	evolution ft jayn hanna	78	2	2002-06-21
tell me something good	ewan mcvicar	15	25	2021-09-10
go back	ewok	78	3	2001-08-31
land of hope and glory	ex pistols	69	2	1985-02-01
all the wrong places	example	13	2	2013-09-20
changed the way you kiss me	example	1	24	2011-06-17
close enemies	example	37	4	2012-11-23
kickstarts	example	3	30	2010-06-25
kids again	example	13	3	2014-03-28
last ones standing	example	27	6	2010-09-10
midnight run	example	30	9	2011-11-25
one mo day (stay with me)	example	4	6	2014-07-04
perfect placement	example	46	4	2013-02-22
say nothing	example	2	5	2012-09-28
stay awake	example	1	10	2011-09-09
two lives	example	84	1	2010-11-26
watch the sun come up	example	19	11	2009-10-02
whisky story	example	96	1	2015-08-21
won't go quietly	example	6	23	2010-01-29
shot yourself in the foot again	example & skream	82	1	2011-09-16
natural disaster	example vs laidback luke	37	6	2011-10-07
aching for the best	exciters	31	6	1975-10-03
tell him	exciters	46	1	1963-02-22
membering christmas	exeter bramclean boys choir	46	4	1993-01-01
g minor	exhibit a	79	3	2005-04-01
heart and soul	exile	54	4	1981-09-11
how could this go wrong	exile	67	2	1979-05-11
kiss you all over	exile	6	12	1978-08-18
spiders & saints	exist	81	1	2005-05-20
epidemic	exit eee	76	3	1997-11-07
satisfy my love	exoterix	62	2	1994-02-04
void	exoterix	58	1	1993-04-23
the summer is magic '95	exotica feat itsy foster	68	2	1995-09-15
attack	exploited	50	4	1982-05-07
dead cities	exploited	31	5	1981-10-16
dogs of war	exploited	63	4	1981-04-17
don't let 'em grind you down	exploited	70	1	1981-12-04
two worlds apart	explorers	100	1	1985-05-03
he i am	explosion	75	1	2005-03-25
i'll never get over you (getting over me)	expose	75	1	1993-08-27
let me be the one	expose	76	5	1987-01-02
point of no turn	expose	83	4	1987-07-24
seasons change	expose	97	2	1988-04-08
tell me why	expose	97	1	1990-04-27
what you don't know	expose	99	2	1989-09-15
al vibration (want love)	express of sound	45	2	1996-11-01
hey girl	expressos	60	3	1980-06-20
tango in mono	expressos	70	2	1981-03-13
decadence dance	extreme	36	3	1991-10-11
get the funk out	extreme	19	7	1991-06-07
hip today	extreme	44	2	1995-03-10
hole hearted	extreme	12	6	1991-11-22
mo than words	extreme	2	11	1991-07-26
song for love	extreme	12	6	1992-05-01
st in peace	extreme	13	5	1992-09-04
stop the world	extreme	22	2	1992-11-13
tragic comic	extreme	15	4	1993-02-05
blame it on the bossa nova	eydie gorme	32	6	1963-02-01
love me fover	eydie gorme	21	5	1958-01-24
yes my darling daughter	eydie gorme	10	9	1962-06-22
hungry eyes	eye opener	16	6	2004-11-19
just can't get enough (no no no no)	eye to eye ft taka boom	36	2	2001-06-08
fly away (bye bye)	eyes cream	53	2	1999-10-15
king of kings	ezz reco/launchers/boysie grant	44	4	1964-03-06
seize the day	f.k.w.	45	2	1993-12-10
boogie town	f.l.b.	46	4	1979-03-09
music	f.r. david	71	1	1983-06-17
words	f.r. david	2	13	1983-03-25
cuz i'm rockin ep	f1	95	1	2003-02-14
the stingray megamix ft aqua marina	fab featuring aqua marina	66	2	1990-11-30
the prisoner ft mc number 6	fab featuring mc number 6	56	2	1990-10-19
thunderbirds a go ft mc parker	fab featuring mc parker	5	8	1990-07-06
last night a dj blew my mind	fab for ft robert owens	34	2	2003-02-14
turn around	fab!	59	3	1997-11-21
hound dog man	fabian	46	1	1960-03-11
no joke / baltimo	fabio & photek/photek	99	1	2004-11-19
bathe	fabolous	28	9	2004-01-02
can't let you go	fabolous	14	8	2003-08-15
baby	fabolous ft mike shorey	41	3	2005-04-01
into you	fabolous ft tamia	18	6	2003-10-31
oh boy	fabulous baker boys	34	2	1997-11-14
cocktails	face	76	1	2000-11-24
cindy incidentally	the faces	2	9	1973-02-16
faces (ep)	the faces	41	3	1977-06-03
pool hall richard / i wish it would rain	the faces	8	11	1973-12-07
stay with me	the faces	6	15	1971-01-01
the sweetest surnder	factory of unlimited rhythm	59	2	1996-05-31
collapsing new people	fad gadget	85	4	1984-01-13
one man's meat	fad gadget	92	1	1984-05-04
jump	faders	21	4	2005-07-08
no sleep tonight	faders	13	9	2005-04-01
scotland be bad	faf project ft tony roper	100	1	1998-06-12
natural sinner	fair weather	6	12	1970-07-17
a smile in a whisper	fairground attraction	75	3	1988-11-11
cla	fairground attraction	49	3	1989-01-27
find my love	fairground attraction	7	11	1988-07-29
perfect	fairground attraction	1	14	1988-04-08
walking after midnight	fairground attraction	97	1	1990-05-25
si tu dois partir	fairport convention	21	9	1969-07-25
a stranger on home ground	faith brothers	69	3	1985-07-05
the country of the blind	faith brothers	63	5	1985-03-29
again	faith evans	12	7	2005-05-13
love like this	faith evans	24	8	1998-01-02
mesmerized	faith evans	48	2	2005-08-19
you used to love me	faith evans	42	2	1995-10-13
all night long	faith evans ft puff daddy	23	3	1999-04-30
bathe	faith hill	33	5	2000-05-19
cry	faith hill	25	5	2002-10-25
let me let go	faith hill	72	2	1999-04-16
the way you love me	faith hill	15	5	2001-04-20
the you'll be	faith hill	3	25	2001-06-29
this kiss	faith hill	13	11	1998-01-02
wild one	faith hill	92	1	1994-05-06
a small victory	faith no more	29	5	1992-08-14
a small victory (mixes)	faith no more	55	1	1992-09-11
ashes to ashes	faith no more	15	6	1997-05-30
digging the grave	faith no more	16	4	1995-03-10
epic	faith no more	37	4	1990-02-09
epic {1990 -lease}	faith no more	25	5	1990-09-07
everything's ruined	faith no more	28	3	1992-11-20
evidence	faith no more	32	3	1995-07-28
falling to pieces	faith no more	41	3	1990-07-13
from out of nowhe	faith no more	23	6	1990-04-13
i started a joke	faith no more	49	2	1998-11-06
i'm easy / be aggssive	faith no more	3	8	1993-01-15
last cup of sorrow	faith no more	51	2	1997-08-15
midlife crisis	faith no more	10	5	1992-06-05
ricochet	faith no more	27	3	1995-05-26
we ca a lot	faith no more	53	4	1988-02-05
another body murded	faith no more and boo-yaa tribe	26	3	1993-11-05
battle of the sexes	faith, hope and charity	53	4	1990-06-15
growing pains	faith, hope and charity	99	1	1990-09-28
just one look	faith, hope and charity	38	4	1976-01-30
bring my family back	faithless	14	5	1999-04-30
don't leave	faithless	21	8	1996-03-22
drifting away	faithless	98	1	2009-06-05
god is a dj	faithless	6	12	1998-09-04
i want mo	faithless	22	3	2004-09-03
insomnia	faithless	3	64	1995-12-08
insomnia 2005	faithless	17	62	2005-09-16
mass destruction	faithless	7	8	2004-06-11
muhammad ali	faithless	29	6	2001-09-28
not going home	faithless	42	4	2010-05-14
salva mea	faithless	9	9	1996-12-20
salva mea (save me)	faithless	30	2	1995-08-04
take the long way home	faithless	15	7	1998-01-02
tarantula	faithless	29	8	2001-12-28
vence	faithless	10	7	1997-04-25
we come 1	faithless	3	13	2001-06-15
music matters	faithless ft cass fox	38	1	2007-04-06
one step too far	faithless ft dido	6	3	2002-04-19
why go	faithless ft estelle	49	3	2005-06-10
bombs	faithless ft harry collier	26	4	2006-12-01
i think i like it	fake blood	59	2	2010-08-13
emotional	falco	85	3	1987-05-01
jeanny	falco	68	4	1986-07-25
rock me amadeus	falco	1	15	1986-03-21
the sound of musik	falco	61	3	1986-09-26
vienna calling	falco	10	9	1986-05-30
15 ways	fall	65	2	1994-04-29
behind the counter	the fall	75	1	1993-12-24
big new prinz	the fall	59	2	1988-11-25
cab it up	the fall	81	1	1989-06-23
cep	the fall	91	2	1984-08-31
cruisers cek / la	the fall	96	1	1985-11-15
draygos guilt	the fall	99	1	1984-11-02
f-'oldin' money	fall	93	1	1999-08-27
fe range	the fall	40	1	1992-03-13
hey luciani	the fall	59	2	1986-12-19
high tension line	the fall	97	1	1990-12-14
hit the north	the fall	57	5	1987-10-30
masquerade	fall	69	1	1998-02-20
mr pharmacist	the fall	75	2	1986-09-12
oh brother	the fall	93	1	1984-06-22
popcorn double featu	the fall	84	2	1990-03-23
rollin' dany / couldn't get ahead	the fall	90	2	1985-07-05
telephone thing	the fall	58	2	1990-01-26
the chiselers	fall	60	2	1996-02-16
the fall vs 2003	fall	64	2	2002-12-13
the's a ghost in my house	the fall	30	4	1987-05-08
theme from sparta fc	fall	66	1	2004-07-09
touch sensitive	fall	90	1	1999-04-02
victoria	the fall	35	3	1988-02-05
white lightning	the fall	56	2	1990-09-07
why a people grudgeful	the fall	43	1	1993-04-16
a little less sixteen candles a little	fall out boy	38	3	2006-07-14
alone together	fall out boy	90	2	2013-08-30
america's suitehearts	fall out boy	76	2	2009-01-23
american beauty / american psycho	fall out boy	61	3	2015-01-23
centuries	fall out boy	22	21	2014-09-19
dance dance	fall out boy	8	19	2006-04-21
hold me like a grudge	fall out boy	91	1	2023-03-31
hold me tight or don't	fall out boy	99	1	2018-01-26
i don't ca	fall out boy	33	11	2008-09-26
i'm like a lawyer (me & you)	fall out boy	91	1	2007-09-28
immortals	fall out boy	84	3	2015-02-13
irsistible	fall out boy	70	2	2015-01-16
love from the other side	fall out boy	68	2	2023-01-27
my songs know what you did in the dark	fall out boy	5	13	2013-02-15
stay frosty royal milk tea	fall out boy	93	1	2018-01-26
sugar we' goin down	fall out boy	8	22	2006-01-20
the last of the al ones	fall out boy	84	2	2017-09-22
the phoenix	fall out boy	36	4	2013-04-05
the take over the baks over	fall out boy	48	7	2007-07-13
this ain't a scene it's an arms race	fall out boy	2	20	2007-02-02
thnks fr th mmrs	fall out boy	12	20	2007-04-06
uma thurman	fall out boy	71	3	2015-01-23
we didn't start the fi	fall out boy	52	2	2023-07-07
young and menace	fall out boy	67	1	2017-05-05
young volcanoes	fall out boy	64	4	2013-11-08
beat it	fall out boy ft john mayer	21	21	2008-04-25
the groundbaker	fallacy & fusion	47	2	2002-06-21
big n bashy	fallacy ft tubby t	45	2	2003-05-23
watch the world burn	falling in reverse	95	1	2023-02-10
get on the move	fallon	94	1	1991-01-25
drug is the master	fallout boy	95	1	2003-06-13
hallucination generation	fallout boy	94	1	2002-10-11
what do you want?	fallout shelter pts d moore	86	1	1996-03-15
befo the light goes	fallout trust	92	1	2005-11-11
washout	fallout trust	75	1	2006-02-24
when we a gone	fallout trust	73	1	2005-06-24
rosetta	fame and price together	11	10	1971-04-09
burlesque	the family	13	12	1972-09-22
in my own time	the family	4	13	1971-07-16
no mule's fool	the family	29	7	1969-10-31
strange band	the family	11	12	1970-08-21
airplane gardens / atmospheric road	family cat	69	1	1993-08-27
goldenbook	family cat	42	2	1994-07-29
wonderful excuse	family cat	48	2	1994-05-20
way of life	family dogg	6	16	1969-05-30
xpss yourself	family foundation	42	4	1992-06-12
ghetto heaven	family stand	10	13	1990-03-30
in summer i fall	family stand	100	1	1990-08-17
cameltoe	fannypack	82	1	2003-09-26
the fan	fans featuring kes	99	1	1998-06-26
i don't know what to do with my hands	fans of kate	98	1	2005-04-22
tape 23	fans of kate	82	1	2004-11-26
b.y.o.f. (bring your own funk)	fantastic four	62	4	1979-02-23
something old something new	fantastics	9	12	1971-03-26
mama told me	fantastique	84	13	1986-09-19
fantasy	fantasy ufo	56	3	1990-09-28
mind body soul	fantasy ufo	50	3	1991-08-09
faithfull	fantom	79	1	1997-05-30
stairway to heaven	far corporation	8	11	1985-10-25
like a g6	far east movement	51	1	2010-11-19
live my life	far east movement/bieber	7	6	2012-05-18
like a g6	far east movement/cataracs/dev	5	27	2010-01-01
turn up the love	far east movement/cover drive	13	11	2012-07-20
rocketeer	far east movement/ryan tedder	14	6	2011-02-25
the music is moving	fargetta	74	1	1996-08-09
music	fargetta and anne-marie smith	34	2	1993-01-22
love can't turn around	farley 'jackmaster' funk	10	13	1986-08-22
think	farley 'jackmaster' funk presents precious red	76	2	1989-07-28
fe at last	farley and hip house syndicate	76	3	1989-10-06
love can't turn around	farley jackmaster funk/d pandy	40	2	1996-12-13
as always	farley presents ricky dillard	49	3	1989-02-10
all together now	the farm	4	12	1990-12-07
don't let me down	the farm	36	3	1991-05-03
don't you want me	the farm	18	5	1992-10-16
groovy train	the farm	6	13	1990-08-31
love see no colour	the farm	60	3	1991-12-13
love see no colour	the farm	35	4	1992-01-03
messiah	farm	92	1	1994-08-05
mind	the farm	31	4	1991-08-23
rising sun	the farm	48	3	1992-07-03
stepping stone / family of man	the farm	58	5	1990-05-04
all together now 2004	farm ft s.f.x boys choir	5	5	2004-06-11
appantly	farmers boys	98	2	1984-04-20
for you	farmers boys	66	3	1983-07-29
in the country	farmers boys	44	6	1984-07-27
muck it out	farmers boys	48	7	1983-04-01
phew wow	farmers boys	59	4	1984-10-26
it's four in the morning	faron young	3	23	1972-07-14
girls a out to get you	fascinations	32	6	1971-07-02
eye talk	fashion	69	3	1984-02-17
love shadow	fashion	51	5	1982-08-20
stet player	fashion	46	5	1982-04-02
you in the night	fashion	94	1	1984-08-10
git on up ft sundance	fast eddie featuring sundance	49	4	1989-10-27
fast food song	fast food rockers	2	14	2003-06-27
i love christmas	fast food rockers	25	3	2003-12-26
say cheese (smile please)	fast food rockers	10	7	2003-10-17
the way	fastball	21	5	1998-10-02
easy livin'	fastway	74	3	1983-03-25
a you ady for fddy	the fat boys	83	3	1989-05-05
jail house rap	the fat boys	63	4	1985-04-26
louie, louie	the fat boys	46	4	1988-11-04
wipeout	the fat boys and the beach boys	2	13	1987-08-21
the twist (yo, twist)	the fat boys with chubby checker	2	11	1988-06-17
bet ya man can't (triz)	fat joe	87	1	1999-04-02
we thuggin'	fat joe	48	2	2002-03-29
what's luv	fat joe ft ashanti	4	10	2002-05-24
crush tonight	fat joe ft ginuwine	42	2	2002-12-13
get it poppin'	fat joe ft nelly	34	4	2005-07-15
sunshine (the light)	fat joe/dj khaled/amorphous	53	14	2021-04-09
drunkard logic	fat lady sings	56	2	1993-07-16
center city	fat larry's band	31	5	1977-07-01
don't let it go to your head	fat larry's band	93	2	1983-10-14
lookin' for love tonight	fat larry's band	46	6	1979-08-17
straight from the heart	fat larry's band	88	2	1984-01-20
stubborn kind of fellow	fat larry's band	83	3	1983-05-06
zoom	fat larry's band	2	11	1982-09-17
naughty christmas (goblin in the office)	fat les	21	5	1998-01-02
vindaloo	fat les	2	23	1998-06-19
who invented fish and chips	fat les	86	1	2002-06-14
jerusalem	fat les 2000	10	7	2000-06-16
all nite party	fatback	90	1	1988-04-15
(do the) spanish hustle	the fatback band	10	7	1976-02-20
backstrokin'	the fatback band	41	9	1980-08-08
do the bus stop	the fatback band	18	10	1975-12-05
double dutch	the fatback band	31	4	1977-03-11
girls on my mind	the fatback band	69	3	1985-05-03
i found lovin'	the fatback band	49	4	1984-06-22
i found lovin'	the fatback band	55	14	1986-06-20
i found lovin'	the fatback band	7	43	1987-01-02
is this the futu / wicky wacky	the fatback band	82	3	1985-10-18
lover undercover	the fatback band	86	2	1985-07-19
night fever	the fatback band	38	4	1976-08-13
party time	the fatback band	41	4	1976-05-28
